"No","Name","Date","Comment","Star"
"27791","A Google user","04-09-2018","Ampun. Ni lg dalam perbaikan ya? Bok ksh keterangan klo emg lg perbaikan! Di saat orderan yg sy terima dr samwonshop kurang kuantitinya, mau komplain malah pakai bermasalah nih shopee.gmn mau komplain ke sellernya,?","1"
"27792","Stefi Walker","04-09-2018","Ini app kok loading terus??","2"
"27793","Asep Awaludin","04-09-2018","Awesome e commerce..","5"
"27794","herdi joko","04-09-2018","Kenapa saya gk bisa log in ?","3"
"27795","Richard Sugiharto","04-09-2018","Bagus sekali sih, cm gtw hari ini lemot banget dan tiba tiba harus login lagi, tapi loading terus gak bisa masuk masuk, padahal saya masih ada transaksi yg belom selesai(barang belom dikirim dan belom.saya terima) bagaimana ini","4"
"27796","A Google user","04-09-2018","Kenapa tiba2 aplikasi shoppe saya kok log out sendiri. Terus gak bisa login lagi. Aduh. Padahal saya butuh banget","5"
"27797","Tommy Kurniawan","04-09-2018","Gimana mau dipake kalo eror mulu!?","1"
"27798","A Google user","04-09-2018","Sekarang lg kecewa sm shopee.. Saya habis update, tiba2 log out sendiri, kemudian saya masuk akun, itu loading paraahhhh. Dan sampe skrg cuma muter aja itu qlo mau login, malah jadi gak bisa. Sebelumnya aplikasi ini bagus. Tp sekarang low service bgt... Very disappointed.. tolong dimaintenance dong ...Full Review","2"
"27799","mohammad taufan","04-09-2018","Good apps","5"
"27800","Novia Fransisca","04-09-2018","Please fix the seller center. It took forever to login.","3"
"27801","haruka maiko","04-09-2018","Tiba tiba ke log out sendiri, pdhl mau konfirmasi barang, ini gimana sih?. Aku tu mau belanja lagi","4"
"27802","Sabilla Emilda","04-09-2018","Hello. Aku selalu belanja via shoppee. tapi beberapa waktu tadi aku update dan ternyata secara otomatif ke sign off jd harus login lagi. Pas login loading terus muter-muter dan sampe sekarang pun belum berhasil login. Tolong dibantu ya","4"
"27803","A Google user","04-09-2018","Kenapa app shopee aku log out sendiri,begitu mau log in lama sekali loadingnya cuma muter2 saja...","3"
"27804","A Google user","04-09-2018","Aplikasi Shopee lagi error ya? Kok tiba-tiba akun saya keluar dan gak bisa masuk lagi. Saya coba re-install tetep gak bisa dan coba login pake hp lain tetep gak bisa. Kenapa? Tolong bantu, saya butuh banget shopee","3"
"27805","Fauzan Putra","04-09-2018","Kenapa setiap kali buka app ini selalu loading terus pas ketik pencarian malah gak ditemukan tolong diperbaiki supaya lebih lancar lagi","1"
"27806","A Google user","04-09-2018","Tiap buka shopee crush mulu","1"
"27807","A Google user","04-09-2018","Hari ini akun saya tiba2 logout sendiri. Saya login ulang tapi cuma loading, gak masuk2 dari tadi. Saya mau confirmasi barang jadi gabisa. Padahal udah upadate dan koneksi juga aman. Saya kecewa berat","1"
"27808","Gustry Nuki","04-09-2018","Kenapa ya abis update malah sering banget ke log out, udah coba masuk lewat sms, email bahkan facebook susah banget masuknya, loadingnya lama banget padahal wifi saya baik baik aja jaringannya. Sampe bikin password baru segala tapi tetep loading lama banget juga. Tolong dong kenapa setelah update ma...Full Review","1"
"27809","The Someone","04-09-2018","Lelet, asik loading trus.. barang mau di beli, mau bayar udah lelet. Banyak kendala. Nyesel download. Uninstall aja. Pindah aplikasi","1"
"27810","A Google user","04-09-2018","Ini shopee kenapa ya akun log out sendiri dan ga bisa log in aplikasi loading terus sdh 1 jam padahal mau check update pesanan2 sy. Lagi maintance atau apa nih??","1"
"27811","lisda femilia","04-09-2018","Setiap buka shopee loading terus","3"
"27812","Karen Tan","04-09-2018","Akun aku logout sendiri, trus ketika mau login lagi, loading terus jadinya gabisa login, padahal hari ini mau belanja. Tolong perbaiki ya","2"
"27813","A Google user","04-09-2018","Yaaa masa tiba tiba ke logout. Hngg Yang bener aja :( 2x lagi ke logoutnya. Salah gue apa coba? :(","4"
"27814","milla styne 30","04-09-2018","Shopee knapa ya stiap buka keranjang tulisan nya jumlah barang yang anda inginkan tidak tersedia. Trus pas checkout selalu server eror. Knapa ya bgitu ??","1"
"27815","Tria Amalia Febrianti","04-09-2018","bad apps. hate it,so much error","1"
"27816","Viona Tan","04-09-2018","Semua produk tidak keluar. Walapun yang disearch barang apapun, tidak ada yang keluar","1"
"27817","Rifachnia","04-09-2018","Website shopee selalu overload, kagak bisa akses, kagak bisa login, kagak bisa proses pesanan.","1"
"27818","Nico Jayadi","04-09-2018","Error tiba"" keluar daei akun!! Gimana belanjaan saya!!! Saya sudah belanja sudah tranfer app error!!","1"
"27819","Restu Pratiwi","04-09-2018","ini kenapa akun shopee saya log out sendiri ya, dan mau masuk lagi loading terus gabisa.. coba uninstal dan install lagi jd gabisa. parah bgt kok di update malah jd error","1"
"27820","gianni prameswara","04-09-2018","abis update ga bisa login","1"
"27821","Ria Meita","04-09-2018","Setelah upgrade versi aplikasi malah nggak bisa login","1"
"27822","Calvina Izumi","04-09-2018","Setelah diupdate malah jadi gak bsa dibuka dan lama loadingnya","2"
"27823","cos 45","04-09-2018","Lumayan bagus, tapi tadi saya mendadak ke log out dan sampai sekarang tidak bisa log in. Koneksi internet saya bagus, sementara saya tidak dapat mengakses produk maupun log in untuk mengecek barang yang sudah saya beli.","4"
"27824","Nahratul Elmah","04-09-2018","akun sering log out sendiri, sebel pdhl mau blanja","2"
"27825","A Google user","04-09-2018","Tiba2 ke logout dong, dan susah msk lg","3"
"27826","Jacelyn Tirtajaya","04-09-2018","Dulunya baik2 saja tapi sekarang saya tidak bisa log in ke akun saya","2"
"27827","Clara Tan","04-09-2018","Sudah lama saya pakai app ini, dan tadi saya belanja, baru mau saya bayar eh app nya tiba2 log out sendiri dan susah log in lagi. Jadi saya bingung bayar nya gimana, mohon ditingkatkan lagi","3"
"27828","Nita Novalia","04-09-2018","Ini kenapa ya shopee? Tbtb akun shopee saya ke log off sendiri. Saya mau log in lagi malah loading banget ga gerak-gerak. Udah saya uninstall lalu install ulang sama aja. Bagaimana ini pelayanannya bad banget? Mohon di perbaiki. Krna saya pnya bisnis di shopee.","1"
"27829","Made Laksmi","04-09-2018","PLIS BANGETTTT. Ini akun shopee tiba2 keluar sendiri. Udah log in pake FB berkali-kali gak bisa. Kirain karena sinyal, tp sinyal fine2 aja. Ini ada orderan dan akun gabisa masuk daritadi. KENAPA SIH?","1"
"27830","A Google user","04-09-2018","Kok tiba tiba nge log out sendiri ya? Habis itu aku log in ga bisa malah loading terus pdhl br mau beli barang tp ga bisa log in gimana sih ini?","2"
"27831","A Google user","04-09-2018","Hai kak. Kok punyakku log out sendiri ya... Padahal baru beli banyak barang dan banyak data penting disitu","2"
"27832","inggarwangi rahandini","04-09-2018","Ini kenapa lama lama jadi lelet banget ya aplikasinya. Browse produk sering blank, kalaupun ada listnya gambarnya ga ada. Jadi males mau belanja pake shopee mending yang lain.","1"
"27833","Z4cky Harrison","04-09-2018","Kok susah login","4"
"27834","milatul husniah","04-09-2018","Berguna bangett sebenernya... Tapi kalo udaj error ampuuuun","4"
"27835","fenny tanady","04-09-2018","Akhir"" ini sering re-login.. bolak balik login jdnya","4"
"27836","Internet Freaks","04-09-2018","Bikin kesel aja ini app, kadang buka katalog orang lama sekali, cari barang di pencarian malah loading gak kelar2. Update mulu di playstore, makin bagus engga, makin lelet iya. Gak responsif.","2"
"27837","Hidayatul Khoiriyah","04-09-2018","Overall shopee benar2 bagus dalam fitur, promo, service, dll. Namun, mgkn untuk managemen system aplikasi nya bisa diperbaiki lagi. Kadang loading lama, kadang eror Diaplikasinya juga. Mgkn bs ditingkatlan agar lebih efisien dan penguna bs lebih nyaman. Trims","4"
"27838","Alfin Ridha","04-09-2018","Entah kenapa baru update malah sekarang mau logij gabisa dan gamuncul muncul padahal internet udah kenceng, servernya bermasalah ni","1"
"27839","arsalia insyiraa","04-09-2018","Tolong ya masukan kita ini jangan di iya2in aja tapi gak dikerjain. Kalo gk mau perusahaan bangkrut yg bener kerjanya. Bener2 app ini app belanja yg paling lama loadingnya dan paling gak bener. Saya kecewa banget karna saya udah mau bayar depan kasir, waktu saya buka aplikasinya loading lama, udah g...Full Review","1"
"27840","Af Saepudin","04-09-2018","Memang banyak promonya, plus murah"" tapi banyak barang palsunya plus masih Ada Saha bug di aplikasina..","2"
"27841","Nurril Cizza","04-09-2018","Tapi server crash mulu kak.. Tolong diperbaiki.. Tapi aku suka shopee..","5"
"27842","A Google user","04-09-2018","Tidak bisa memasukkan berat produk. Tlg segera diperbaiki:(","2"
"27843","Mega Firda","04-09-2018","Setelah update registrasi semakin lemot susah masuknya Mohon pihak shopee memperbaik.i systemnya","1"
"27844","Musicalist GT","04-09-2018","Udh 1 jam lbh, mw order barang malah keluarnya server error -_- dh lah uninstall aj","1"
"27845","Anisah dwi","04-09-2018","Udah bagus tapi kenapa pas perbaruin malah loading lama banget trus juga pas masuk login lagi huhuh😢😢 pas login gak langsung masuk gitu .","5"
"27846","Anita Wulan","04-09-2018","Server error, ga bisa login ni!!","1"
"27847","A Google user","04-09-2018","Hallo shopee, saya beli barang trs udh tf tinggal nunggu barangnnya dtg. Tapi akun saya tiba tiba log out sendiri dan nyoba buat log in kenapa susah terus? Padahal jaringan oke. Makasih mohon untuk segera di tanggapinya terimakasih","2"
"27848","park jiminn","04-09-2018","Easy to use","5"
"27849","Vincent Setiawan","04-09-2018","Keamanannya njelimet sangking amannya sampe ga bisa masuk lagi, padahal udah lumayan suka ama service dan pelayanannya","2"
"27850","Lendomilk","04-09-2018","Update sebelumnya lebih bagus. Update yang ini bikin shopee lemot dan error mulu. Mau masukin barang ke keranjang gagal mulu, padahal udah install uninstall juga.","3"
"27851","Guest TeraByte","04-09-2018","LEMOT GUYS.. jd males buka shopee","1"
"27852","Arisanti Yudha","04-09-2018","Kenapa tiba-tiba shopee saya log out sendiri. Dan ketika mau log in lg tidak bisa bisa sampai skrg hanya loading saja. Padahal saya masih ada transaksi yg blm selesai. Tolong advise nya. Thanks","3"
"27853","Noa Wu","04-09-2018","kenapa kok app nya tiba2 ke log off ya? mau log in lagi gak bisa. pakai username/email/no hp dibilang username/email/password salah. mau log in pakai sms kode verifikasi gak masuk2. ini gimana ya? kok yg lain juga banyak kasus nya. balasan cuma dibilang disruh email lagi. simple banget ya???","1"
"27854","Yenni Damayanti","04-09-2018","Server sering bermasalah. Ini aja tiba tiba check out sendiri dan ga bisa diakses","3"
"27855","Ryuunosuke","04-09-2018","apaan nih aplikasi nya lag parah,sinyal 4G,mau bayar kok susah, please reply this comment","1"
"27856","Zidan A.P","04-09-2018","Min aplikasinya tolong diperbaiki masa ane jaringan udah 4G aplikasinya gk respon buat buka produk alias offline gitu","3"
"27857","Skyblue Beauty Olshop","04-09-2018","crash terus...tiba2 logout sendiri akun...udah gitu notif lama masuk di vivo v5 plus...kalau gak dibuka yah notif gak ada masuk...ini mau checkout aja loading berjam2 gak bisa2","1"
"27858","Sirillus Vidi","04-09-2018","Perbaiki server dulu,sering eror. Jangan kebanyakan promo.","1"
"27859","Clay","04-09-2018","Tiba tiba ke logout sendiri ,pas mau login pake facebook gaada respon ,mau login pake email lemoot banget","2"
"27860","Oneng Roch Rudiati","04-09-2018","Selalu error saat login. Sudah login keluar lagi. Notifikasi gak muncul, apalagi saat ada chat masuk. Pokoknya payah banget.","1"
"27861","Christine Wangsa","04-09-2018","First use this app very fast for searching items and payment process. But now searching item, open the wishlist, open the shop VERY VERY SLOW. I need to refresh 2 till 3 times then can open the shop and the cart. Please fix it.","3"
"27862","A Google user","04-09-2018","Min setiap aku mau chekout ko server eror terus. Tolong diperbaiki dong😌","1"
"27863","Andriyan Ye","04-09-2018","Akun saya dibatasi padahal saya jualan di shopee! Langsung pindah lapak lain, ga jelas bgt knp dibatasi, ga pernah melakukan tindakan kecurangan apapun! Banyak app yg lebih bagus dari shopee.","1"
"27864","Silvi Ria","04-09-2018","Love it","5"
"27865","A Google user","04-09-2018","Good","5"
"27866","Djadias Keenan","04-09-2018","Belanja 3 kali di shopee semuanya mengecewakan. Kendala pada kurir. Lama pengiriman. Saat datang barang dalam kondisi yang rusak. Pada saat pemesanan stok barang ada. Kemudian penjual menyatakan stok barang habis dan mengembalikan dana ke rekening dalam jangka waktu yang tidak jelas.","1"
"27867","merina ganes","04-09-2018","Gambar produk di app tidak muncul..","1"
"27868","A Google user","04-09-2018","Useful. Like it","5"
"27869","A Google user","04-09-2018","wapik","5"
"27870","Renanda Althafanindya","04-09-2018","I lovee shopee. Very nice to search view product anything","5"
"27871","octavia indah putri","04-09-2018","Thankyou so much","5"
"27872","amel ameilinda","04-09-2018","Aplikasi belanja yg mudah untuk dipercaya oleh pelanggan","4"
"27873","ZAIDane","04-09-2018","Di notenya tiap belanja 90rb/150rb dari toko yg sama bakal dpat potongan ongkir. Ehh udah belanja diatas harga ketentuan pas mau check out gk ad sama sekali potongan. Gimana sih?","1"
"27874","A Google user","04-09-2018","Awesome ❤️","5"
"27875","vhe jomblo","04-09-2018","Setelah update aplikasi jadi eror. Ada belanjaan yg buru - buru mau di transfer malah nggak bisa buka aplikasi. Loading mulu padahal mau copy nomer virtu acc. Iklan ditengah layar mengganggu sekali.","1"
"27876","Hati ernis","04-09-2018","My fav shopping app","5"
"27877","A Google user","04-09-2018","Terima kasih , semoga jualan saya sukses terus yaa","5"
"27878","Larasati I","04-09-2018","Terimakasih banyak. Sangat terbantu dengan program free ongkirnya","5"
"27879","A Google user","04-09-2018","Wonderful shopping","4"
"27880","A Google user","04-09-2018","😘😘","5"
"27881","A Google user","04-09-2018","foto tidak muncul meskipun koneksi kenceng","1"
"27882","Harry Khe","04-09-2018","beli 1 produk + gratis ongkir = 8.000 beli 2 produk (toko sama) + gratis ongkir = 64.000 tolong jelaskan!","1"
"27883","nice tisu","03-09-2018","Ribet akun aja sering gabsa login mau ganti nomor aja ribet harus ini itu, gasalah apa"" tbtb nomor nya di block gamasuk lagi padahal masih ada saldo","1"
"27884","A Google user","03-09-2018","Very good","5"
"27885","Miftahul Jannah","03-09-2018","Shopee is one of the best olshop in indonesia. Shopee promonya jg banyak.","5"
"27886","A Google user","03-09-2018","Pengiriman sangat cepat","5"
"27887","A Google user","03-09-2018","Kok shoppe skarang ga gratis ongkir sih mls aku lagi pake shoppe","5"
"27888","Muhamad Isa","03-09-2018","Seevice terbaik..","5"
"27889","Nanang YM","03-09-2018","Good","5"
"27890","Fera Andriati","03-09-2018","Curigaaass","3"
"27891","Tresna Pebriyanti","03-09-2018","Shopee app ... searching menu nya ga working.... selaku balik ke halaman awal... need help","3"
"27892","fayrouzi alaydrous","03-09-2018","loading teruuuussss.. gak bisa dipake..","1"
"27893","Nunung Pesek","03-09-2018","Good","5"
"27894","irene irene","03-09-2018","aplikasinya susah terhubung terus2an. dan kalo loading lama. kirim chat juga ga bisa padahal sinyal 4G dan ga masalah waktu buka aplikasi lain bisa.... jualan jg jd susah aplikasinya servernya error terus","1"
"27895","Rahmat Hidayatullah","03-09-2018","Tampilan & promonya sih lumayan. Tapi system dibelakangnya parah. Pengembalian dana karena kegagalan transaksi yang diakibatkan oleh kesalahan system sudah 2 minggu dana belum kembali.","1"
"27896","Ardi Derian","03-09-2018","Best online shop ever","5"
"27897","Hendro Wirawan","03-09-2018","good","4"
"27898","dicky steven","03-09-2018","The best online shop in Indonesia","5"
"27899","A Google user","03-09-2018","Great aplikasi","4"
"27900","Fransisca Oktaviani","03-09-2018","Gambar tidak muncul, jadi susah belanja via smartphone. Sudhah log out, sudah clear cache ttp tidak solve.","3"
"27901","revo siregar","03-09-2018","Udah beberapa Kali uninstall masih tetep ga bisa muncul gambar, semenjak update jadi kecewa sama shopee","2"
